Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Stock_Quantity,Supplier_ID,Unit_Price,Total_Units_Sold,Margin_Percentage
OFF-PA-10001800,Xerox 220,Office Supplies,Paper,2.26,115,SUP-001,5.58,48,59.5
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,18.43,84,SUP-014,66.78399999999999,28,72.4
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,188.65,64,SUP-026,498.92499999999995,14,62.19
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,1.75,156,SUP-004,3.1225,56,43.96
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,33.34,60,SUP-040,109.40999999999998,11,69.53
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,40.36,154,SUP-009,95.01142857142857,39,57.52
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,1.18,148,SUP-021,1.9325,54,38.94
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,19.14,103,SUP-006,42.153999999999996,31,54.6
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,18.91,75,SUP-025,38.74333333333333,14,51.19
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,528.25,45,SUP-042,1064.0825,15,50.36
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,49.48,70,SUP-047,100.624,23,50.83
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,12.49,111,SUP-006,17.32,27,27.89
OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,5.35,59,SUP-045,14.215,25,62.36
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,3.22,106,SUP-023,9.2775,26,65.29
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,26.06,109,SUP-048,59.95333333333334,35,56.53
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,13.94,134,SUP-017,21.586,38,35.42
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,115.0,54,SUP-018,155.56666666666666,14,26.08
OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,2.99,115,SUP-007,4.47,35,33.11
TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,17.23,112,SUP-019,22.395,52,23.06
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,43.52,49,SUP-008,175.27,9,75.17
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,1.25,125,SUP-013,1.9271428571428573,45,35.14
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,14.47,78,SUP-020,26.953333333333333,19,46.31
OFF-LA-10003223,Avery 508,Office Supplies,Labels,1.87,105,SUP-049,2.5383333333333336,36,26.33
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,1.18,65,SUP-006,2.032,32,41.93
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,1.68,111,SUP-001,2.88625,38,41.79
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,8.93,81,SUP-006,16.7675,18,46.74
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,6.58,37,SUP-050,36.64,10,82.04
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,11.94,64,SUP-020,22.342857142857145,19,46.56
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,11.67,60,SUP-006,22.146666666666665,17,47.31
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,0.84,230,SUP-034,2.9433333333333334,74,71.46
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,183.63,123,SUP-043,336.7871428571429,38,45.48
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,72.92,206,SUP-049,108.48230769230769,84,32.78
OFF-LA-10004484,Avery 476,Office Supplies,Labels,1.89,130,SUP-013,4.91,45,61.51
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,7.21,81,SUP-016,17.466,23,58.72
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,63.73,128,SUP-021,187.18499999999997,28,65.95
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,0.86,64,SUP-045,1.735,34,50.43
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,65.32,136,SUP-028,204.24875,40,68.02
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,77.01,75,SUP-044,245.596,23,68.64
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,115.58,72,SUP-036,318.84,26,63.75
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,4.08,128,SUP-037,7.85125,37,48.03
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,1.9,203,SUP-034,3.5476923076923077,62,46.44
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,10.3,94,SUP-002,24.380000000000003,23,57.75
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,3.14,102,SUP-035,8.498571428571427,33,63.05
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,2.8,100,SUP-033,5.9399999999999995,23,52.86
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,85.82,147,SUP-029,132.44444444444446,59,35.2
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,1.34,108,SUP-015,2.0919999999999996,34,35.95
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,21.59,62,SUP-026,46.35166666666667,30,53.42
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,20.97,96,SUP-044,46.038,23,54.45
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,27.81,95,SUP-038,45.57142857142857,36,38.97
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,3.88,118,SUP-011,7.617500000000001,32,49.06
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,133.91,102,SUP-025,293.19714285714286,31,54.33
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,3.4,58,SUP-027,8.0275,15,57.65
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,58.66,89,SUP-014,102.10166666666667,24,42.55
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,128.9,106,SUP-015,212.56,49,39.36
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,128.9,148,SUP-046,212.56,49,39.36
OFF-LA-10001569,Avery 499,Office Supplies,Labels,1.84,169,SUP-017,3.0563636363636366,67,39.8
OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,5.01,146,SUP-007,7.3028571428571425,59,31.4
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,1.66,80,SUP-023,2.868,20,42.12
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,6.47,143,SUP-027,10.75,42,39.81
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,42.92,119,SUP-024,78.34714285714286,33,45.22
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,42.92,84,SUP-015,78.34714285714286,33,45.22
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,1.14,89,SUP-042,2.508,31,54.55
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,4.32,87,SUP-045,8.128,26,46.85
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,8.45,134,SUP-005,20.454,36,58.69
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,219.52,115,SUP-023,276.716,25,20.67
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,219.52,82,SUP-037,276.716,25,20.67
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,15.17,99,SUP-017,21.48,29,29.38
OFF-AR-10003190,Newell 32,Office Supplies,Art,1.04,109,SUP-035,1.5916666666666668,32,34.66
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,16.69,98,SUP-018,21.19,36,21.24
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,123.8,108,SUP-022,289.6357142857143,34,57.26
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,3.96,109,SUP-046,5.762,31,31.27
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,0.65,74,SUP-007,0.9825,28,33.84
FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,114.98,136,SUP-032,196.3057142857143,37,41.43
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,15.5,99,SUP-045,29.868000000000002,23,48.1
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,59.56,76,SUP-008,126.66,20,52.98
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,46.12,104,SUP-046,64.8875,38,28.92
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,7.53,99,SUP-022,21.86285714285714,36,65.56
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,2.27,170,SUP-027,4.2509999999999994,70,46.6
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,4.25,159,SUP-001,6.81375,52,37.63
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,3.34,116,SUP-010,6.387777777777778,35,47.71
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,98.15,87,SUP-035,180.0125,28,45.48
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,73.72,28,SUP-042,90.33,2,18.39
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,62.68,116,SUP-025,124.011,49,49.46
TEC-PH-10002085,Clarity 53712,Technology,Phones,21.75,99,SUP-035,40.364999999999995,28,46.12
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,8.55,94,SUP-005,15.706666666666669,37,45.56
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,4.44,61,SUP-010,8.2925,25,46.46
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,316.02,65,SUP-017,634.6133333333333,14,50.2
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,37.4,65,SUP-030,120.56142857142858,28,68.98
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,2.3,93,SUP-016,5.244000000000001,25,56.14
OFF-AR-10002578,Newell 335,Office Supplies,Art,1.3,62,SUP-027,3.0075,19,56.77
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,36.53,110,SUP-019,59.903999999999996,24,39.02
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,6.44,80,SUP-015,14.586000000000002,31,55.85
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,4.3,98,SUP-034,13.41,35,67.93
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,2.87,91,SUP-035,6.0649999999999995,21,52.68
OFF-LA-10004093,Avery 486,Office Supplies,Labels,2.24,165,SUP-034,4.7588888888888885,52,52.93
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,6.6,89,SUP-009,16.74,31,60.57
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,12.99,72,SUP-026,15.243333333333334,19,14.78
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,1.4,62,SUP-011,2.1216666666666666,23,34.01
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,2.37,141,SUP-048,3.99125,50,40.62
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,8.22,147,SUP-029,29.1475,49,71.8
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,7.81,98,SUP-026,23.836000000000002,23,67.23
OFF-ST-10003221,Staple magnet,Office Supplies,Storage,1.22,70,SUP-046,1.8233333333333335,29,33.09
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,3.95,112,SUP-048,6.42,30,38.47
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,22.3,80,SUP-018,67.865,31,67.14
OFF-AR-10003958,Newell 337,Office Supplies,Art,0.94,26,SUP-050,3.0,8,68.67
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,10.29,135,SUP-020,16.651,60,38.2
OFF-LA-10004272,Avery 482,Office Supplies,Labels,0.61,55,SUP-045,0.9,12,32.22
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,26.22,117,SUP-024,95.15499999999999,36,72.44
OFF-LA-10004853,Avery 483,Office Supplies,Labels,1.92,70,SUP-032,4.183333333333333,31,54.1
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,6.22,90,SUP-001,8.946,34,30.47
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,321.37,111,SUP-010,575.6211111111111,43,44.17
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,5.16,86,SUP-031,15.383333333333333,21,66.46
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,13.55,136,SUP-038,21.584,31,37.22
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,153.34,160,SUP-013,322.524,72,52.46
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,153.34,236,SUP-012,322.524,72,52.46
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,1.4,141,SUP-021,5.508181818181819,61,74.58
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,12.95,151,SUP-010,16.705714285714286,41,22.48
FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,2.46,133,SUP-012,4.026666666666666,32,38.91
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,1.38,162,SUP-034,3.3188888888888886,52,58.42
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,3.32,209,SUP-035,4.608750000000001,69,27.96
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,42.35,65,SUP-006,58.48,9,27.58
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,1.07,91,SUP-038,1.6949999999999998,27,36.87
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,1.79,134,SUP-001,2.528,38,29.19
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,59.93,87,SUP-049,110.86,25,45.94
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,8.74,105,SUP-015,22.93111111111111,53,61.89
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,4.87,64,SUP-043,9.876000000000001,22,50.69
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,2.55,138,SUP-033,5.702857142857143,39,55.29
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,3.62,54,SUP-036,6.824999999999999,7,46.96
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,0.67,147,SUP-020,2.0066666666666664,44,66.61
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,6.98,164,SUP-038,10.317142857142857,49,32.35
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,2.38,119,SUP-028,4.446,29,46.47
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,3.08,150,SUP-001,5.375,53,42.7
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,45.15,115,SUP-008,80.94333333333333,26,44.22
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,8.0,72,SUP-002,33.6,21,76.19
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,10.59,94,SUP-013,35.27444444444445,38,69.98
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,167.96,93,SUP-018,675.2199999999999,23,75.13
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,1033.2,25,SUP-040,1377.7,2,25.01
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,69.14,92,SUP-050,123.0175,42,43.8
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,42.45,158,SUP-042,69.92888888888889,42,39.3
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,7.71,149,SUP-034,15.542727272727273,46,50.39
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,14.19,156,SUP-015,20.931818181818183,73,32.21
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,18.52,160,SUP-001,55.55142857142857,46,66.66
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,18.52,109,SUP-017,55.55142857142857,46,66.66
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,44.63,100,SUP-040,78.03,39,42.8
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,2.39,53,SUP-041,6.295,8,62.03
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,27.97,74,SUP-041,42.559999999999995,30,34.28
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,6.41,94,SUP-038,10.066666666666668,22,36.32
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,2.21,88,SUP-028,6.382727272727274,44,65.38
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,2.21,95,SUP-025,6.382727272727274,44,65.38
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,5.04,49,SUP-010,16.366666666666667,14,69.21
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,5.5,57,SUP-011,13.666666666666666,26,59.76
OFF-PA-10000289,Xerox 213,Office Supplies,Paper,3.62,94,SUP-010,8.841666666666667,22,59.06
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,19.69,72,SUP-031,30.064,25,34.51
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,3.02,65,SUP-040,6.775,11,55.42
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,1.47,106,SUP-012,2.904,28,49.38
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,92.0,162,SUP-012,216.349,50,57.48
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,8.13,116,SUP-034,18.68,27,56.48
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,58.73,105,SUP-008,86.54833333333333,34,32.14
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,28.62,106,SUP-030,43.928333333333335,41,34.85
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,117.08,115,SUP-036,127.55199999999999,29,8.21
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,2.11,99,SUP-003,4.483333333333333,32,52.94
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,2.83,168,SUP-016,4.137,59,31.59
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,0.94,99,SUP-043,1.3359999999999999,39,29.64
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,4.9,26,SUP-034,7.78,2,37.02
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,33.75,55,SUP-012,49.9325,18,32.41
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,0.72,160,SUP-029,1.1346153846153846,82,36.54
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,1.35,215,SUP-007,3.3207692307692307,61,59.35
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,1.0,55,SUP-050,1.9849999999999999,10,49.62
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,2.84,81,SUP-048,4.367142857142857,36,34.97
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,13.53,27,SUP-038,19.16,10,29.38
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,64.14,118,SUP-041,197.618,34,67.54
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,7.23,110,SUP-027,11.77875,47,38.62
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,0.48,202,SUP-028,0.9583333333333334,75,49.91
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,5.41,83,SUP-009,11.281428571428572,26,52.05
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,2.63,121,SUP-038,5.561666666666667,33,52.71
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,149.7,115,SUP-036,179.27166666666668,41,16.5
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,3.16,180,SUP-016,7.19875,46,56.1
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,121.87,31,SUP-043,168.26,2,27.57
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,0.39,177,SUP-001,0.76125,66,48.77
