Product_ID,Product_Name,Category,Sub_Category,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Cost,Warehouse_Location,Last_Restock_Date,Supplier_ID
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,156,39,93,1.75,WH-C14,2025-11-27,SUP-004
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,60,15,36,33.34,WH-D08,2025-12-10,SUP-040
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,154,38,92,40.36,WH-D18,2025-12-08,SUP-009
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,148,37,88,1.18,WH-D14,2026-01-06,SUP-021
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,103,25,61,19.14,WH-C17,2026-01-18,SUP-006
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,75,18,45,18.91,WH-D09,2025-11-18,SUP-025
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,45,11,27,528.25,WH-C14,2025-12-17,SUP-042
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,70,17,42,49.48,WH-C07,2025-12-10,SUP-047
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,111,27,66,12.49,WH-D02,2026-02-02,SUP-006
OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,59,14,35,5.35,WH-C10,2026-01-13,SUP-045
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,106,26,63,3.22,WH-A07,2025-11-29,SUP-023
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,109,27,65,26.06,WH-B07,2025-12-30,SUP-048
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,134,33,80,13.94,WH-A01,2025-11-26,SUP-017
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,54,13,32,115.0,WH-A09,2026-01-02,SUP-018
OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,115,28,69,2.99,WH-A02,2026-01-31,SUP-007
TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,112,28,67,17.23,WH-C19,2026-01-26,SUP-019
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,49,12,29,43.52,WH-B16,2025-11-29,SUP-008
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,125,31,75,1.25,WH-A15,2026-01-30,SUP-013
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,78,19,46,14.47,WH-B17,2026-02-10,SUP-020
OFF-LA-10003223,Avery 508,Office Supplies,Labels,105,26,63,1.87,WH-C08,2026-01-02,SUP-049
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,65,16,39,1.18,WH-D11,2026-02-06,SUP-006
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,111,27,66,1.68,WH-B11,2026-02-02,SUP-001
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,81,20,48,8.93,WH-D14,2026-01-04,SUP-006
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,37,9,22,6.58,WH-A10,2026-01-06,SUP-050
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,64,16,38,11.94,WH-D15,2026-02-08,SUP-020
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,60,15,36,11.67,WH-A15,2026-02-06,SUP-006
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,230,57,138,0.84,WH-A15,2025-12-04,SUP-034
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,123,30,73,183.63,WH-A11,2025-11-16,SUP-043
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,206,51,123,72.92,WH-B14,2025-11-22,SUP-049
OFF-LA-10004484,Avery 476,Office Supplies,Labels,130,32,78,1.89,WH-B03,2025-12-24,SUP-013
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,81,20,48,7.21,WH-B18,2025-12-21,SUP-016
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,128,32,76,63.73,WH-D14,2025-11-28,SUP-021
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,64,16,38,0.86,WH-A02,2025-11-26,SUP-045
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,136,34,81,65.32,WH-C09,2026-01-22,SUP-028
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,75,18,45,77.01,WH-B11,2025-12-18,SUP-044
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,72,18,43,115.58,WH-C11,2025-11-23,SUP-036
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,128,32,76,4.08,WH-A06,2025-12-24,SUP-037
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,203,50,121,1.9,WH-C07,2026-01-02,SUP-034
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,94,23,56,10.3,WH-A09,2026-01-24,SUP-002
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,102,25,61,3.14,WH-C01,2026-01-08,SUP-035
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,100,25,60,2.8,WH-D17,2026-01-25,SUP-033
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,147,36,88,85.82,WH-B17,2026-01-04,SUP-029
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,108,27,64,1.34,WH-C08,2025-12-07,SUP-015
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,62,15,37,21.59,WH-B08,2025-11-26,SUP-026
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,96,24,57,20.97,WH-B07,2026-01-04,SUP-044
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,95,23,57,27.81,WH-C04,2025-12-12,SUP-038
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,118,29,70,3.88,WH-C08,2025-12-28,SUP-011
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,102,25,61,133.91,WH-A04,2026-01-07,SUP-025
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,58,14,34,3.4,WH-A06,2025-11-14,SUP-027
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,89,22,53,58.66,WH-B04,2026-02-05,SUP-014
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,106,26,63,128.9,WH-B09,2025-11-16,SUP-015
OFF-LA-10001569,Avery 499,Office Supplies,Labels,169,42,101,1.84,WH-B18,2026-01-05,SUP-017
OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,146,36,87,5.01,WH-A05,2025-11-13,SUP-007
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,80,20,48,1.66,WH-C09,2025-11-13,SUP-023
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,143,35,85,6.47,WH-B02,2025-11-19,SUP-027
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,119,29,71,42.92,WH-B01,2026-01-21,SUP-024
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,89,22,53,1.14,WH-B14,2025-12-21,SUP-042
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,87,21,52,4.32,WH-C07,2026-01-01,SUP-045
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,134,33,80,8.45,WH-A04,2025-12-12,SUP-005
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,115,28,69,219.52,WH-D10,2025-12-06,SUP-023
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,99,24,59,15.17,WH-B12,2026-02-08,SUP-017
OFF-AR-10003190,Newell 32,Office Supplies,Art,109,27,65,1.04,WH-C10,2025-12-16,SUP-035
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,98,24,58,16.69,WH-B01,2025-11-26,SUP-018
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,108,27,64,123.8,WH-B03,2026-01-31,SUP-022
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,109,27,65,3.96,WH-C16,2026-01-14,SUP-046
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,74,18,44,0.65,WH-D10,2026-01-16,SUP-007
FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,136,34,81,114.98,WH-A09,2026-01-26,SUP-032
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,99,24,59,15.5,WH-C11,2025-12-09,SUP-045
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,76,19,45,59.56,WH-B04,2026-01-29,SUP-008
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,104,26,62,46.12,WH-D12,2026-01-08,SUP-046
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,99,24,59,7.53,WH-C09,2026-01-22,SUP-022
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,170,42,102,2.27,WH-D18,2026-01-01,SUP-027
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,159,39,95,4.25,WH-B08,2025-12-09,SUP-001
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,116,29,69,3.34,WH-A06,2025-12-09,SUP-010
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,87,21,52,98.15,WH-B06,2025-12-06,SUP-035
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,28,7,16,73.72,WH-D07,2025-12-13,SUP-042
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,116,29,69,62.68,WH-C09,2026-01-25,SUP-025
TEC-PH-10002085,Clarity 53712,Technology,Phones,99,24,59,21.75,WH-A11,2025-11-25,SUP-035
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,94,23,56,8.55,WH-B07,2025-11-23,SUP-005
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,61,15,36,4.44,WH-A14,2025-12-02,SUP-010
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,65,16,39,316.02,WH-B09,2026-01-05,SUP-017
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,65,16,39,37.4,WH-A08,2026-01-09,SUP-030
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,93,23,55,2.3,WH-B03,2026-01-01,SUP-016
OFF-AR-10002578,Newell 335,Office Supplies,Art,62,15,37,1.3,WH-B03,2026-01-05,SUP-027
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,110,27,66,36.53,WH-C20,2026-01-04,SUP-019
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,80,20,48,6.44,WH-D17,2026-01-19,SUP-015
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,98,24,58,4.3,WH-A01,2026-02-04,SUP-034
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,91,22,54,2.87,WH-D05,2025-12-29,SUP-035
OFF-LA-10004093,Avery 486,Office Supplies,Labels,165,41,99,2.24,WH-D09,2026-02-06,SUP-034
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,89,22,53,6.6,WH-D16,2025-12-08,SUP-009
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,72,18,43,12.99,WH-D11,2026-01-04,SUP-026
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,62,15,37,1.4,WH-C07,2026-01-17,SUP-011
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,141,35,84,2.37,WH-B07,2025-11-21,SUP-048
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,147,36,88,8.22,WH-D10,2025-12-04,SUP-029
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,98,24,58,7.81,WH-B06,2025-11-27,SUP-026
OFF-ST-10003221,Staple magnet,Office Supplies,Storage,70,17,42,1.22,WH-A02,2025-12-24,SUP-046
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,112,28,67,3.95,WH-A11,2025-12-20,SUP-048
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,80,20,48,22.3,WH-C17,2026-01-02,SUP-018
OFF-AR-10003958,Newell 337,Office Supplies,Art,26,6,15,0.94,WH-C14,2025-11-29,SUP-050
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,135,33,81,10.29,WH-B08,2025-12-25,SUP-020
OFF-LA-10004272,Avery 482,Office Supplies,Labels,55,13,33,0.61,WH-C11,2026-01-23,SUP-045
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,117,29,70,26.22,WH-B05,2025-12-17,SUP-024
OFF-LA-10004853,Avery 483,Office Supplies,Labels,70,17,42,1.92,WH-B11,2025-11-16,SUP-032
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,90,22,54,6.22,WH-A06,2026-02-09,SUP-001
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,111,27,66,321.37,WH-B20,2026-02-08,SUP-010
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,86,21,51,5.16,WH-D11,2025-12-09,SUP-031
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,136,34,81,13.55,WH-D03,2025-12-28,SUP-038
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,160,40,96,153.34,WH-D05,2026-02-04,SUP-013
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,141,35,84,1.4,WH-C08,2026-01-21,SUP-021
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,151,37,90,12.95,WH-A06,2025-12-31,SUP-010
FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,133,33,79,2.46,WH-A09,2026-01-26,SUP-012
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,162,40,97,1.38,WH-B05,2025-12-07,SUP-034
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,209,52,125,3.32,WH-B17,2026-01-17,SUP-035
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,65,16,39,42.35,WH-B12,2026-01-16,SUP-006
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,91,22,54,1.07,WH-A11,2025-12-21,SUP-038
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,134,33,80,1.79,WH-B01,2025-11-13,SUP-001
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,87,21,52,59.93,WH-B17,2025-12-25,SUP-049
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,105,26,63,8.74,WH-A20,2026-01-17,SUP-015
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,64,16,38,4.87,WH-C05,2025-12-05,SUP-043
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,138,34,82,2.55,WH-D10,2025-11-30,SUP-033
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,54,13,32,3.62,WH-C07,2025-12-02,SUP-036
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,147,36,88,0.67,WH-A11,2026-02-07,SUP-020
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,164,41,98,6.98,WH-C01,2025-12-07,SUP-038
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,119,29,71,2.38,WH-B01,2025-11-15,SUP-028
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,150,37,90,3.08,WH-B12,2025-12-14,SUP-001
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,115,28,69,45.15,WH-A06,2026-02-03,SUP-008
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,72,18,43,8.0,WH-A17,2025-11-30,SUP-002
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,94,23,56,10.59,WH-B11,2026-01-25,SUP-013
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,93,23,55,167.96,WH-C06,2026-01-14,SUP-018
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,25,6,15,1033.2,WH-A19,2025-11-27,SUP-040
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,92,23,55,69.14,WH-D11,2025-12-24,SUP-050
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,158,39,94,42.45,WH-B04,2026-02-10,SUP-042
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,149,37,89,7.71,WH-D17,2026-01-31,SUP-034
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,156,39,93,14.19,WH-B10,2026-01-11,SUP-015
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,160,40,96,18.52,WH-B01,2026-02-01,SUP-001
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,100,25,60,44.63,WH-B14,2025-12-12,SUP-040
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,53,13,31,2.39,WH-C14,2026-01-07,SUP-041
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,74,18,44,27.97,WH-A02,2026-02-09,SUP-041
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,94,23,56,6.41,WH-B19,2025-12-24,SUP-038
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,88,22,52,2.21,WH-B01,2026-01-23,SUP-028
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,49,12,29,5.04,WH-B11,2025-12-16,SUP-010
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,57,14,34,5.5,WH-D11,2026-01-20,SUP-011
OFF-PA-10000289,Xerox 213,Office Supplies,Paper,94,23,56,3.62,WH-D03,2025-12-01,SUP-010
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,72,18,43,19.69,WH-C02,2026-01-24,SUP-031
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,65,16,39,3.02,WH-C13,2025-11-27,SUP-040
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,106,26,63,1.47,WH-D18,2025-12-04,SUP-012
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,162,40,97,92.0,WH-B20,2025-12-05,SUP-012
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,116,29,69,8.13,WH-A01,2025-11-14,SUP-034
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,105,26,63,58.73,WH-C20,2025-11-27,SUP-008
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,106,26,63,28.62,WH-D04,2025-12-12,SUP-030
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,115,28,69,117.08,WH-B19,2025-12-15,SUP-036
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,99,24,59,2.11,WH-C10,2025-12-17,SUP-003
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,168,42,100,2.83,WH-A06,2025-12-03,SUP-016
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,99,24,59,0.94,WH-D06,2025-12-13,SUP-043
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,26,6,15,4.9,WH-A13,2025-12-10,SUP-034
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,55,13,33,33.75,WH-D20,2026-01-20,SUP-012
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,160,40,96,0.72,WH-A11,2025-11-20,SUP-029
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,215,53,129,1.35,WH-D19,2026-01-14,SUP-007
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,55,13,33,1.0,WH-D04,2025-11-27,SUP-050
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,81,20,48,2.84,WH-D11,2025-12-16,SUP-048
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,27,6,16,13.53,WH-C19,2025-11-30,SUP-038
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,118,29,70,64.14,WH-B19,2025-11-29,SUP-041
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,110,27,66,7.23,WH-A20,2026-01-19,SUP-027
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,202,50,121,0.48,WH-D12,2025-12-30,SUP-028
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,83,20,49,5.41,WH-C03,2025-11-26,SUP-009
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,121,30,72,2.63,WH-D15,2026-02-10,SUP-038
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,115,28,69,149.7,WH-D05,2025-12-07,SUP-036
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,180,45,108,3.16,WH-B13,2026-01-15,SUP-016
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,31,7,18,121.87,WH-B15,2026-01-09,SUP-043
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,177,44,106,0.39,WH-C17,2025-12-18,SUP-001
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,64,16,38,3.98,WH-D17,2025-12-13,SUP-017
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,80,20,48,14.02,WH-D04,2025-12-16,SUP-032
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,88,22,52,229.16,WH-B07,2026-01-30,SUP-018
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,Phones,148,37,88,128.9,WH-D07,2025-11-17,SUP-046
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,92,23,55,4.74,WH-A14,2026-01-19,SUP-016
OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,86,21,51,5.63,WH-D18,2025-12-09,SUP-035
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,95,23,57,2.18,WH-A07,2025-12-31,SUP-040
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,109,27,65,197.5,WH-B06,2025-12-01,SUP-045
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,110,27,66,50.6,WH-A18,2026-02-01,SUP-047
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,80,20,48,0.82,WH-B09,2025-12-29,SUP-004
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,99,24,59,13.14,WH-A01,2025-12-31,SUP-040
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,95,23,57,4.13,WH-C12,2025-11-30,SUP-036
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,87,21,52,67.35,WH-A20,2026-01-02,SUP-038
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,121,30,72,1.35,WH-A06,2026-01-13,SUP-009
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,54,13,32,17.91,WH-A13,2025-11-24,SUP-022
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,118,29,70,102.24,WH-B12,2025-12-08,SUP-046
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,54,13,32,2.15,WH-A19,2025-12-04,SUP-032
